"","siteID","AllOut_1","COut_1","COut_all_1","DEM_1","LANDCVI_binary_1","LANDCVI_multiple_1","MGVF_1","MOut_1","MOut_all_1","Relief_1","SLOPE_1","WC_Prec_1","WC_Temp_1","mean_ptemp","mean_pprec","mean_pDEM","mean_psed"
"20",2206,0.790000021457672,0.0700000002980232,0.479999989271164,941.466064453125,1,2,63.5,0.310000002384186,0.639999985694885,256.889617919922,0.0660347938537598,28.1638603210449,7.53597402572632,23.3209991455078,1.66904532909393,200,3584
"21",2207,0.360000014305115,0.0399999991059303,0.219999998807907,914.369323730469,1,2,61,0.140000000596046,0.219999998807907,376.718017578125,0.0911360010504723,25.8991889953613,7.30913734436035,24.158221244812,2.24182939529419,280,3642
"22",2209,0.25,0,0.0799999982118607,850.100891113281,1,2,85,0.170000001788139,0.25,397.288787841797,0.0690397247672081,30.6670780181885,8.16458034515381,25.7602828692083,2.65638659914879,394.520547945206,3586.81506849315
"23",2210,0.0599999986588955,0,0,840.345581054688,1,2,85,0.0599999986588955,0.0599999986588955,277.687591552734,0.0693354681134224,32.4174575805664,6.68389987945557,26.0421109199524,2.72900589692349,426.394557823129,3585.18367346939
"24",2212,0.129999995231628,0,0,696.966857910156,NA,1,96,0.129999995231628,0.129999995231628,229.442657470703,0.0865269899368286,35.3699531555176,5.95051765441895,22.1834735870361,2.08918380737305,200,3584
"25",2213,0.400000005960464,0,0,520.124572753906,1,2,96,0.400000005960464,0.400000005960464,177.256912231445,0.043506633490324,34.6617698669434,5.70065546035767,26.5452961921692,2.49419518311818,410,3690.33333333333
"26",2286,0.0599999986588955,0.00999999977648258,0.0599999986588955,2264.83911132812,NA,3,81.4999923706055,0.00999999977648258,0.00999999977648258,1608.4853515625,0.240153968334198,45.3142318725586,3.45701217651367,22.1834735870361,2.08918380737305,200,3584
"27",2291,0.170000001788139,0,0,1037.40087890625,1,2,77.75,0.170000001788139,0.170000001788139,397.573272705078,0.14824740588665,30.1483974456787,7.5437593460083,21.5065209003205,2.27207888440883,335.31914893617,3601.27659574468
"28",2292,0.639999985694885,0,0.370000004768372,1030.38110351562,1,2,69.5,0.270000010728836,0.639999985694885,354.152587890625,0.159937471151352,30.9729347229004,7.65152072906494,23.6359011127103,2.49539243149501,350.967741935484,3590.23655913978
"29",2293,0.680000007152557,0,0.140000000596046,913.996154785156,1,2,83.75,0.540000021457672,0.680000007152557,299.024963378906,0.146191716194153,34.6844863891602,7.27367973327637,25.7165522433039,2.44918175864575,365.970149253731,3594.69776119403
"30",2294,0.430000007152557,0,0,831.086853027344,1,1,93.5,0.430000007152557,0.430000007152557,234.916809082031,0.0825453773140907,33.9861793518066,7.02074289321899,24.5428539911906,2.09346111615499,313.333333333333,3584
"31",2295,0.839999973773956,0,0.0500000007450581,701,1,2,90.7500076293945,0.790000021457672,0.839999973773956,250.559143066406,0.100055307149887,36.1054458618164,7.03386831283569,22.5693141937256,2.34261504709721,183,3584
"32",2370,0.00999999977648258,0.00999999977648258,0.00999999977648258,2113.3779296875,1,2,58.7500076293945,0,0,2167.22778320312,0.447534292936325,39.921272277832,2.35916590690613,25.1212609608968,1.81713422139486,233.333333333333,3603.33333333333
"33",2371,0.119999997317791,0.0700000002980232,0.0700000002980232,1416.75830078125,1,2,21.2499980926514,0.0500000007450581,0.0500000007450581,885.432189941406,0.249161899089813,20.0163307189941,6.97412967681885,25.0332386493683,1.61721481382847,200,3584
"34",2372,0.0299999993294477,0.00999999977648258,0.00999999977648258,2703.0400390625,NA,3,94.0000076293945,0.0299999993294477,0.0299999993294477,2145.26025390625,0.22471022605896,33.9979515075684,3.82710313796997,25.0582122802734,2.00668478012085,320,3584
"35",2376,0.319999992847443,0,0.310000002384186,983.442565917969,1,2,97,0.00999999977648258,0.319999992847443,1307.59130859375,0.225018709897995,48.6424407958984,7.43705892562866,26.8220927294563,2.92424767625098,470.588235294118,3586.27450980392
"36",2456,0.140000000596046,0.0599999986588955,0.0599999986588955,1627.83422851562,1,2,79,0.119999997317791,0.119999997317791,1164.25305175781,0.254888743162155,27.1301498413086,6.9770712852478,24.5566968917847,1.68601012229919,200,3642
"37",2458,0.509999990463257,0,0.209999993443489,1215.63452148438,1,2,55.5000076293945,0.300000011920929,0.509999990463257,684.822692871094,0.100209318101406,30.3379802703857,7.77212810516357,25.0662296482774,1.66733011701068,209.945355191257,3603.8087431694
"38",2539,0.170000001788139,0.0299999993294477,0.109999999403954,1903.35278320312,1,2,42.7499885559082,0.0599999986588955,0.0599999986588955,1103.66101074219,0.219174295663834,25.4600868225098,5.8688817024231,24.5990459442139,2.19241428375244,336,3584
"39",2540,0.00999999977648258,0,0,1723.65612792969,1,2,66.25,0.00999999977648258,0.00999999977648258,1136.28918457031,0.279843509197235,27.9390163421631,6.41371202468872,22.9927787780762,1.84210169315338,264,3458.2
"40",2541,0.00999999977648258,0,0.00999999977648258,1511.857421875,1,2,65.4999923706055,0,0.00999999977648258,507.293060302734,0.214354023337364,30.0154514312744,7.92733192443848,26.1914841595818,1.75838885587804,200,3695.90588235294
"41",2620,0.129999995231628,0.100000001490116,0.119999997317791,2103.25463867188,1,2,21.2500019073486,0.0700000002980232,0.0700000002980232,567.620910644531,0.0851456522941589,18.2413997650146,5.12086153030396,25.4649317264557,1.64150281250477,215,3598.5
"42",2622,0.189999997615814,0.0399999991059303,0.109999999403954,2488.93432617188,NA,3,87,0.0799999982118607,0.0799999982118607,1293.56311035156,0.176120832562447,31.4177322387695,4.0781717300415,26.9577437279716,2.9546911938796,479.047619047619,3588.60317460317
"43",2624,0.0599999986588955,0,0,1646,1,2,66.5,0.0599999986588955,0.0599999986588955,739.275939941406,0.350166499614716,31.6857757568359,8.23569869995117,22.7977485656738,1.60813426971436,200,3584
"44",2789,0.0900000035762787,0,0.0399999991059303,2690.74096679688,1,2,86.5,0.0500000007450581,0.0799999982118607,2150.49682617188,0.44355919957161,39.6948051452637,3.87741947174072,22.1834735870361,2.08918380737305,200,3584
"45",2790,0.25,0,0,1903.73010253906,1,2,67.25,0.25,0.25,1201.72290039062,0.396999031305313,33.1010284423828,8.77574157714844,22.1834735870361,2.08918380737305,200,3584
"46",2873,0.119999997317791,0,0.0900000035762787,1555.87634277344,1,2,38.5,0.0299999993294477,0.0399999991059303,1888.677734375,0.34518700838089,28.4527950286865,9.95031547546387,22.1834735870361,2.08918380737305,200,3584
"47",2956,0.219999998807907,0.0199999995529652,0.119999997317791,1875.04040527344,1,2,48.7500038146973,0.119999997317791,0.219999998807907,1410.73327636719,0.389212608337402,29.5109252929688,9.96078205108643,25.8134266989572,1.58830831732069,171.428571428571,3584
"48",3035,0.6700000166893,0.379999995231628,0.6700000166893,1641.48107910156,1,2,5.5,0,0,1258.30834960938,0.217530876398087,20.6087493896484,10.8553867340088,24.0654857776783,2.69488303396437,465.481481481481,3448.88148148148
"49",3036,0.0700000002980232,0.0500000007450581,0.0700000002980232,1976.37182617188,1,2,29,0,0,546.034912109375,0.321805000305176,28.0639572143555,8.99772071838379,26.3560981750488,2.97696018218994,720,3584
"50",3285,0.0199999995529652,0.00999999977648258,0.0199999995529652,1882.45104980469,1,2,48.7500038146973,0,0,1554.54296875,0.169068619608879,28.7069339752197,11.1853160858154,27.1334915161133,2.82093334197998,760,3584
