"","year","value","Data","group","rhat_threshold","lower95CI","upper95CI","new_bins","Target"
"22",3,0.454545454545455,"Naive occupancy","Naive",NA,NA,NA,69.75,"Hadrosauridae"
"23",2,0.641975308641975,"Naive occupancy","Naive",NA,NA,NA,74.95,"Hadrosauridae"
"24",1,0.571428571428571,"Naive occupancy","Naive",NA,NA,NA,80.75,"Hadrosauridae"
"25",1,0.203363523494235,"Mean detection (LL1)","occ.det",NA,0.147651229853599,0.267177641156972,80.75,"Hadrosauridae"
"26",2,0.29804083341909,"Mean detection (LL1)","occ.det",NA,0.266434659574779,0.330418175856325,74.95,"Hadrosauridae"
"27",3,0.200755993385832,"Mean detection (LL1)","occ.det",NA,0.145825356530002,0.263131210268609,69.75,"Hadrosauridae"
"28",4,0.0973733385641359,"Mean detection (LL1)","occ.det",NA,0.0662827049746079,0.134711106481045,66.75,"Hadrosauridae"
"29",1,0.402765908526565,"Mean detection (LL2)","occ.det",NA,0.305057194963625,0.505738330248807,80.75,"Hadrosauridae"
"30",2,0.529766170831633,"Mean detection (LL2)","occ.det",NA,0.464621531543791,0.593172689479897,74.95,"Hadrosauridae"
"31",3,0.398896878437039,"Mean detection (LL2)","occ.det",NA,0.30305843745341,0.500076488096387,69.75,"Hadrosauridae"
"32",4,0.222231826232899,"Mean detection (LL2)","occ.det",NA,0.156207720181809,0.298567460170352,66.75,"Hadrosauridae"
"33",1,0.706880685821248,"Mean detection (LL4)","occ.det",NA,0.610970317989487,0.79230717730229,80.75,"Hadrosauridae"
"34",2,0.802207539376437,"Mean detection (LL4)","occ.det",NA,0.747279705910546,0.85212625207009,74.95,"Hadrosauridae"
"35",3,0.703444146525397,"Mean detection (LL4)","occ.det",NA,0.602171020963919,0.790883997161224,69.75,"Hadrosauridae"
"36",4,0.505949061600324,"Mean detection (LL4)","occ.det",NA,0.408115154961084,0.601938656109103,66.75,"Hadrosauridae"
"37",1,0.92041704170417,"Mean occupancy","occ.det","Good (<1.1)",0.793103448275862,1,80.75,"Hadrosauridae"
"38",2,0.906067330871018,"Mean occupancy","occ.det","Good (<1.1)",0.793103448275862,0.982758620689655,74.95,"Hadrosauridae"
"39",3,0.937841197912895,"Mean occupancy","occ.det","Good (<1.1)",0.827586206896552,1,69.75,"Hadrosauridae"
"40",4,0.93851971404037,"Mean occupancy","occ.det","Good (<1.1)",0.810344827586207,1,66.75,"Hadrosauridae"
"41",4,0.530973451327434,"Naive occupancy","Naive",NA,NA,NA,66.75,"Ceratopsidae"
"42",3,0.345454545454545,"Naive occupancy","Naive",NA,NA,NA,69.75,"Ceratopsidae"
"43",2,0.419753086419753,"Naive occupancy","Naive",NA,NA,NA,74.95,"Ceratopsidae"
"44",1,0.232142857142857,"Naive occupancy","Naive",NA,NA,NA,80.75,"Ceratopsidae"
"45",1,0.18956133673198,"Mean detection (LL1)","occ.det",NA,0.13408550028336,0.254833849337504,80.75,"Ceratopsidae"
"46",2,0.115626584833214,"Mean detection (LL1)","occ.det",NA,0.0954002247509923,0.137684803256973,74.95,"Ceratopsidae"
"47",3,0.176722912004353,"Mean detection (LL1)","occ.det",NA,0.127363375245377,0.2351369645432,69.75,"Ceratopsidae"
"48",4,0.226859370670248,"Mean detection (LL1)","occ.det",NA,0.174252727664594,0.287245586349261,66.75,"Ceratopsidae"
"49",1,0.294918973855266,"Mean detection (LL2)","occ.det",NA,0.204015012412719,0.394965839869744,80.75,"Ceratopsidae"
"50",2,0.190197274006758,"Mean detection (LL2)","occ.det",NA,0.145836168762658,0.239850847608105,74.95,"Ceratopsidae"
"51",3,0.27750715519711,"Mean detection (LL2)","occ.det",NA,0.195627619249842,0.369452739321017,69.75,"Ceratopsidae"
"52",4,0.344037709318888,"Mean detection (LL2)","occ.det",NA,0.26143325096354,0.430877355199908,66.75,"Ceratopsidae"
"53",1,0.608999350065948,"Mean detection (LL4)","occ.det",NA,0.496174016805721,0.710535872069769,80.75,"Ceratopsidae"
"54",2,0.469103285172912,"Mean detection (LL4)","occ.det",NA,0.39584274911965,0.542514633716588,74.95,"Ceratopsidae"
"55",3,0.588842167682962,"Mean detection (LL4)","occ.det",NA,0.478405746102545,0.692930004358059,69.75,"Ceratopsidae"
"56",4,0.662578120826826,"Mean detection (LL4)","occ.det",NA,0.576022409668584,0.74146232032097,66.75,"Ceratopsidae"
"57",1,0.890339033903391,"Mean occupancy","occ.det","Good (<1.1)",0.758620689655172,1,80.75,"Ceratopsidae"
"58",2,0.902893737649627,"Mean occupancy","occ.det","Bad (>1.1)",0.793103448275862,1,74.95,"Ceratopsidae"
"59",3,0.892766862893186,"Mean occupancy","occ.det","Good (<1.1)",0.758620689655172,1,69.75,"Ceratopsidae"
"60",4,0.898781257436088,"Mean occupancy","occ.det","Good (<1.1)",0.758620689655172,1,66.75,"Ceratopsidae"
"61",4,0.345132743362832,"Naive occupancy","Naive",NA,NA,NA,66.75,"Tyrannosauridae"
"62",3,0.236363636363636,"Naive occupancy","Naive",NA,NA,NA,69.75,"Tyrannosauridae"
"63",2,0.308641975308642,"Naive occupancy","Naive",NA,NA,NA,74.95,"Tyrannosauridae"
"64",1,0.410714285714286,"Naive occupancy","Naive",NA,NA,NA,80.75,"Tyrannosauridae"
"65",1,0.0918106605366163,"Mean detection (LL1)","occ.det",NA,0.0557607839250383,0.141824065463187,80.75,"Tyrannosauridae"
"66",2,0.0377280394802566,"Mean detection (LL1)","occ.det",NA,0.0266824893504123,0.0508194778880947,74.95,"Tyrannosauridae"
"67",3,0.066561276460953,"Mean detection (LL1)","occ.det",NA,0.0396921759576166,0.103066312605332,69.75,"Tyrannosauridae"
"68",4,0.069898836811405,"Mean detection (LL1)","occ.det",NA,0.0455288506344881,0.101707914323619,66.75,"Tyrannosauridae"
"69",1,0.206394823775502,"Mean detection (LL2)","occ.det",NA,0.124140022730942,0.315702865617085,80.75,"Tyrannosauridae"
"70",2,0.0921751254625011,"Mean detection (LL2)","occ.det",NA,0.0610109271625066,0.129317349875961,74.95,"Tyrannosauridae"
"71",3,0.155316613243489,"Mean detection (LL2)","occ.det",NA,0.0915562787146166,0.24279750782247,69.75,"Tyrannosauridae"
"72",4,0.162117981540585,"Mean detection (LL2)","occ.det",NA,0.104329389357821,0.232441373637566,66.75,"Tyrannosauridae"
"73",1,0.462485699586007,"Mean detection (LL4)","occ.det",NA,0.343071574350577,0.598297174111487,80.75,"Tyrannosauridae"
"74",2,0.253915349814262,"Mean detection (LL4)","occ.det",NA,0.193467581853089,0.320530954924168,74.95,"Tyrannosauridae"
"75",3,0.378892491368605,"Mean detection (LL4)","occ.det",NA,0.263898071114051,0.507193513272951,69.75,"Tyrannosauridae"
"76",4,0.392282781272309,"Mean detection (LL4)","occ.det",NA,0.300887947165145,0.490831802152587,66.75,"Tyrannosauridae"
"77",1,0.947356804645983,"Mean occupancy","occ.det","Bad (>1.1)",0.724137931034483,1,80.75,"Tyrannosauridae"
"78",2,0.955748161022998,"Mean occupancy","occ.det","Bad (>1.1)",0.775862068965517,1,74.95,"Tyrannosauridae"
"79",3,0.955686085849966,"Mean occupancy","occ.det","Bad (>1.1)",0.758620689655172,1,69.75,"Tyrannosauridae"
"80",4,0.960412420552401,"Mean occupancy","occ.det","Bad (>1.1)",0.775862068965517,1,66.75,"Tyrannosauridae"
