"","year","value","Data","group","rhat_threshold","lower95CI","upper95CI","new_bins","Target"
"17",1,0.779397731439812,"Mean occupancy","occ.det","Good (<1.1)",0.416666666666667,1,80.75,"Ankylosauridae"
"18",2,0.838340084008401,"Mean occupancy","occ.det","Good (<1.1)",0.583333333333333,0.979166666666667,74.95,"Ankylosauridae"
"19",3,0.812647931459813,"Mean occupancy","occ.det","Good (<1.1)",0.4375,1,69.75,"Ankylosauridae"
"20",4,0.787106835683568,"Mean occupancy","occ.det","Good (<1.1)",0.395833333333333,1,66.75,"Ankylosauridae"
"21",4,0.549295774647887,"Naive occupancy","Naive",NA,NA,NA,66.75,"Hadrosauridae"
"22",3,0.5,"Naive occupancy","Naive",NA,NA,NA,69.75,"Hadrosauridae"
"23",2,0.686274509803922,"Naive occupancy","Naive",NA,NA,NA,74.95,"Hadrosauridae"
"24",1,0.558823529411765,"Naive occupancy","Naive",NA,NA,NA,80.75,"Hadrosauridae"
"25",1,0.229995886899152,"Mean detection (LL1)","occ.det",NA,0.176330401231251,0.290368203898393,80.75,"Hadrosauridae"
"26",2,0.294135554434036,"Mean detection (LL1)","occ.det",NA,0.264730304428597,0.324770454869248,74.95,"Hadrosauridae"
"27",3,0.183901786616024,"Mean detection (LL1)","occ.det",NA,0.137205084554827,0.237217971740369,69.75,"Hadrosauridae"
"28",4,0.0858398989663895,"Mean detection (LL1)","occ.det",NA,0.0621445737834934,0.113870923004042,66.75,"Hadrosauridae"
"29",1,0.449403949836383,"Mean detection (LL2)","occ.det",NA,0.360185733896086,0.539782932051433,80.75,"Hadrosauridae"
"30",2,0.533411968171602,"Mean detection (LL2)","occ.det",NA,0.472823391544157,0.593606599441748,74.95,"Hadrosauridae"
"31",3,0.381261174772046,"Mean detection (LL2)","occ.det",NA,0.295465220506137,0.470183344048932,69.75,"Hadrosauridae"
"32",4,0.204712612954654,"Mean detection (LL2)","occ.det",NA,0.151707006648769,0.265267101946003,66.75,"Hadrosauridae"
"33",1,0.724607793748969,"Mean detection (LL4)","occ.det",NA,0.643299216604587,0.797170691145578,80.75,"Hadrosauridae"
"34",2,0.787341638831075,"Mean detection (LL4)","occ.det",NA,0.736540846339803,0.833459131347572,74.95,"Hadrosauridae"
"35",3,0.664976339660407,"Mean detection (LL4)","occ.det",NA,0.57159758583551,0.749883980024037,69.75,"Hadrosauridae"
"36",4,0.454093397520364,"Mean detection (LL4)","occ.det",NA,0.376207555400633,0.533640810909552,66.75,"Hadrosauridae"
"37",1,0.919944077741108,"Mean occupancy","occ.det","Good (<1.1)",0.75,1,80.75,"Hadrosauridae"
"38",2,0.906903190319032,"Mean occupancy","occ.det","Good (<1.1)",0.75,0.979166666666667,74.95,"Hadrosauridae"
"39",3,0.968887513751375,"Mean occupancy","occ.det","Good (<1.1)",0.791666666666667,1,69.75,"Hadrosauridae"
"40",4,0.981624204087075,"Mean occupancy","occ.det","Good (<1.1)",0.875,1,66.75,"Hadrosauridae"
"41",4,0.549295774647887,"Naive occupancy","Naive",NA,NA,NA,66.75,"Ceratopsidae"
"42",3,0.394736842105263,"Naive occupancy","Naive",NA,NA,NA,69.75,"Ceratopsidae"
"43",2,0.431372549019608,"Naive occupancy","Naive",NA,NA,NA,74.95,"Ceratopsidae"
"44",1,0.235294117647059,"Naive occupancy","Naive",NA,NA,NA,80.75,"Ceratopsidae"
"45",1,0.172405938611219,"Mean detection (LL1)","occ.det",NA,0.124922357984857,0.227700890147647,80.75,"Ceratopsidae"
"46",2,0.112726777406826,"Mean detection (LL1)","occ.det",NA,0.0929348385027448,0.134527116990792,74.95,"Ceratopsidae"
"47",3,0.168975321477124,"Mean detection (LL1)","occ.det",NA,0.122538006478017,0.223936093873686,69.75,"Ceratopsidae"
"48",4,0.194679668859075,"Mean detection (LL1)","occ.det",NA,0.153521926230943,0.240112626600364,66.75,"Ceratopsidae"
"49",1,0.271561647965538,"Mean detection (LL2)","occ.det",NA,0.195128933480797,0.358641715127067,80.75,"Ceratopsidae"
"50",2,0.185749156076262,"Mean detection (LL2)","occ.det",NA,0.143458397089777,0.232124649888672,74.95,"Ceratopsidae"
"51",3,0.266771294455716,"Mean detection (LL2)","occ.det",NA,0.191487088415851,0.353099071373439,69.75,"Ceratopsidae"
"52",4,0.30196063081806,"Mean detection (LL2)","occ.det",NA,0.237006849901806,0.373859364783776,66.75,"Ceratopsidae"
"53",1,0.55897664486048,"Mean detection (LL4)","occ.det",NA,0.461654111952512,0.65298594738616,80.75,"Ceratopsidae"
"54",2,0.438493158976939,"Mean detection (LL4)","occ.det",NA,0.373761225084463,0.505207274297096,74.95,"Ceratopsidae"
"55",3,0.552945593659355,"Mean detection (LL4)","occ.det",NA,0.44974452602949,0.65265834806724,69.75,"Ceratopsidae"
"56",4,0.596473383680282,"Mean detection (LL4)","occ.det",NA,0.522542883757001,0.667865280601427,66.75,"Ceratopsidae"
"57",1,0.67785736907024,"Mean occupancy","occ.det","Good (<1.1)",0.395833333333333,0.916666666666667,80.75,"Ceratopsidae"
"58",2,0.874762476247625,"Mean occupancy","occ.det","Good (<1.1)",0.666666666666667,1,74.95,"Ceratopsidae"
"59",3,0.787550630063006,"Mean occupancy","occ.det","Good (<1.1)",0.479166666666667,1,69.75,"Ceratopsidae"
"60",4,0.937730231356469,"Mean occupancy","occ.det","Good (<1.1)",0.75,1,66.75,"Ceratopsidae"
"61",4,0.394366197183099,"Naive occupancy","Naive",NA,NA,NA,66.75,"Tyrannosauridae"
"62",3,0.289473684210526,"Naive occupancy","Naive",NA,NA,NA,69.75,"Tyrannosauridae"
"63",2,0.372549019607843,"Naive occupancy","Naive",NA,NA,NA,74.95,"Tyrannosauridae"
"64",1,0.529411764705882,"Naive occupancy","Naive",NA,NA,NA,80.75,"Tyrannosauridae"
"65",1,0.0822293912077084,"Mean detection (LL1)","occ.det",NA,0.0535684718918104,0.117702949270867,80.75,"Tyrannosauridae"
"66",2,0.0354785065170098,"Mean detection (LL1)","occ.det",NA,0.0255793178599071,0.0468724379969132,74.95,"Tyrannosauridae"
"67",3,0.0907705159820877,"Mean detection (LL1)","occ.det",NA,0.0550250148200636,0.140022616211565,69.75,"Tyrannosauridae"
"68",4,0.0595366405676273,"Mean detection (LL1)","occ.det",NA,0.0399456124305836,0.0837655769578396,66.75,"Tyrannosauridae"
"69",1,0.193652120608867,"Mean detection (LL2)","occ.det",NA,0.128120361300221,0.273489205508977,80.75,"Tyrannosauridae"
"70",2,0.0901765147616072,"Mean detection (LL2)","occ.det",NA,0.0627233358564797,0.12388537267106,74.95,"Tyrannosauridae"
"71",3,0.210866285844137,"Mean detection (LL2)","occ.det",NA,0.129059659511505,0.318063295274192,69.75,"Tyrannosauridae"
"72",4,0.14511643841205,"Mean detection (LL2)","occ.det",NA,0.098594038861513,0.199976542769865,66.75,"Tyrannosauridae"
"73",1,0.44239114247713,"Mean detection (LL4)","occ.det",NA,0.34096250188038,0.546013195582353,80.75,"Tyrannosauridae"
"74",2,0.247824884595791,"Mean detection (LL4)","occ.det",NA,0.192532104873544,0.307660804407424,74.95,"Tyrannosauridae"
"75",3,0.467014966766567,"Mean detection (LL4)","occ.det",NA,0.341469756274189,0.598980361848853,69.75,"Tyrannosauridae"
"76",4,0.360046696159084,"Mean detection (LL4)","occ.det",NA,0.283817510772772,0.438951610106302,66.75,"Tyrannosauridae"
"77",1,0.961190910757742,"Mean occupancy","occ.det","Good (<1.1)",0.791666666666667,1,80.75,"Tyrannosauridae"
"78",2,0.967984298429843,"Mean occupancy","occ.det","Good (<1.1)",0.8125,1,74.95,"Tyrannosauridae"
"79",3,0.800820707070707,"Mean occupancy","occ.det","Good (<1.1)",0.458333333333333,1,69.75,"Tyrannosauridae"
"80",4,0.954242299229923,"Mean occupancy","occ.det","Good (<1.1)",0.75,1,66.75,"Tyrannosauridae"
