"","siteID","mean_DEM","mean_prec","mean_temp","counting_colls$Coll_count"
"98",11223,1889.01330566406,32.6666679382324,9.15833377838135,9
"99",11224,1681.05187988281,30.8333339691162,8.98333358764648,1
"100",11377,1824.46337890625,16.1666660308838,9.38333320617676,3
"101",11378,1328.83129882812,13.8333330154419,11.4083337783813,2
"102",11389,1959.48033447266,33.5333333969116,8.50166654586792,7
"103",11390,1826.61120605469,30.5,8.91666603088379,1
"104",11542,1647.65026855469,15.25,11.75,1
"105",11880,1880.67443847656,28.7166660308838,10.0683332443237,3
"106",11882,2407.53125,52.5833320617676,5.49166679382324,1
"107",12046,1835.10321044922,25,10.5,2
"108",12211,2109.61279296875,24.5,8.61666679382324,1
"109",12212,1888.98341225678,20.2216981491953,10.5907233975968,36
"110",12213,1969.84934779576,20.8571425846645,10.0119049889701,7
"111",12380,2063.53491210938,20.3333339691162,8.85833358764648,1
"112",13210,1321.251953125,21.4166660308838,15.4333333969116,6
"113",13534,1020.419921875,34.75,19.4333324432373,1
