"","year","value","Data","group","rhat_threshold","lower95CI","upper95CI","new_bins","Target"
"22",4,0.139227899805613,"Mean detection (LL4)","occ.det",NA,0.0702770599999786,0.227961348591156,72.8,"Ankylosauridae"
"23",5,0.111666501495862,"Mean detection (LL4)","occ.det",NA,0.00545577959474969,0.285259948813019,69.756,"Ankylosauridae"
"24",6,0.114429324671852,"Mean detection (LL4)","occ.det",NA,0.0539251419826472,0.196211006036364,67.253,"Ankylosauridae"
"25",1,0.696787860604241,"Mean occupancy","occ.det","Good (<1.1)",0,1,82.096,"Ankylosauridae"
"26",2,0.797149411910888,"Mean occupancy","occ.det","Good (<1.1)",0.484848484848485,1,78.046,"Ankylosauridae"
"27",3,0.722431334042495,"Mean occupancy","occ.det","Good (<1.1)",0.393939393939394,0.96969696969697,75.546,"Ankylosauridae"
"28",4,0.819707728348592,"Mean occupancy","occ.det","Good (<1.1)",0.454545454545455,1,72.8,"Ankylosauridae"
"29",5,0.763365730512449,"Mean occupancy","occ.det","Good (<1.1)",0.0606060606060606,1,69.756,"Ankylosauridae"
"30",6,0.831489209527013,"Mean occupancy","occ.det","Good (<1.1)",0.484848484848485,1,67.253,"Ankylosauridae"
"31",6,0.587301587301587,"Naive occupancy","Naive",NA,NA,NA,67.253,"Hadrosauridae"
"32",5,0.461538461538462,"Naive occupancy","Naive",NA,NA,NA,69.756,"Hadrosauridae"
"33",4,0.533333333333333,"Naive occupancy","Naive",NA,NA,NA,72.8,"Hadrosauridae"
"34",3,0.590909090909091,"Naive occupancy","Naive",NA,NA,NA,75.546,"Hadrosauridae"
"35",2,0.703703703703704,"Naive occupancy","Naive",NA,NA,NA,78.046,"Hadrosauridae"
"36",1,0.5,"Naive occupancy","Naive",NA,NA,NA,82.096,"Hadrosauridae"
"37",1,0.296284205936605,"Mean detection (LL1)","occ.det",NA,0.14547406070113,0.49940054773466,82.096,"Hadrosauridae"
"38",2,0.197572975786192,"Mean detection (LL1)","occ.det",NA,0.148531551822359,0.253495258439479,78.046,"Hadrosauridae"
"39",3,0.280572991826623,"Mean detection (LL1)","occ.det",NA,0.245673738441092,0.316849256564333,75.546,"Hadrosauridae"
"40",4,0.248291132051203,"Mean detection (LL1)","occ.det",NA,0.193054027563206,0.309261565797658,72.8,"Hadrosauridae"
"41",5,0.143026872469464,"Mean detection (LL1)","occ.det",NA,0.0684001432890491,0.243289207927738,69.756,"Hadrosauridae"
"42",6,0.0788572386399959,"Mean detection (LL1)","occ.det",NA,0.051600106332113,0.112325373135705,67.253,"Hadrosauridae"
"43",1,0.562561525866784,"Mean detection (LL2)","occ.det",NA,0.34968585100283,0.767717299505854,82.096,"Hadrosauridae"
"44",2,0.440928140538272,"Mean detection (LL2)","occ.det",NA,0.350107773458864,0.533610343001285,78.046,"Hadrosauridae"
"45",3,0.55616826179859,"Mean detection (LL2)","occ.det",NA,0.481655301115593,0.63039263205323,75.546,"Hadrosauridae"
"46",4,0.513944953238828,"Mean detection (LL2)","occ.det",NA,0.425331475189925,0.60055921351648,72.8,"Hadrosauridae"
"47",5,0.343845633330777,"Mean detection (LL2)","occ.det",NA,0.192044075316402,0.510870411030404,69.756,"Hadrosauridae"
"48",6,0.215406425614038,"Mean detection (LL2)","occ.det",NA,0.146934229226093,0.29442792805652,67.253,"Hadrosauridae"
"49",1,0.789979752693404,"Mean detection (LL4)","occ.det",NA,0.61685537234611,0.914035298198197,82.096,"Hadrosauridae"
"50",2,0.706141652080283,"Mean detection (LL4)","occ.det",NA,0.620291678792346,0.783819932735893,78.046,"Hadrosauridae"
"51",3,0.79273148650023,"Mean detection (LL4)","occ.det",NA,0.729499742633611,0.849342972565602,75.546,"Hadrosauridae"
"52",4,0.76292490340554,"Mean detection (LL4)","occ.det",NA,0.682041391199186,0.833325262894748,72.8,"Hadrosauridae"
"53",5,0.608545981737425,"Mean detection (LL4)","occ.det",NA,0.417275432101724,0.770476391396645,69.756,"Hadrosauridae"
"54",6,0.455076690872362,"Mean detection (LL4)","occ.det",NA,0.359246522322285,0.552919418277525,67.253,"Hadrosauridae"
"55",1,0.964872244800237,"Mean occupancy","occ.det","Good (<1.1)",0.787878787878788,1,82.096,"Hadrosauridae"
"56",2,0.97842056932966,"Mean occupancy","occ.det","Good (<1.1)",0.878787878787879,1,78.046,"Hadrosauridae"
"57",3,0.937875605742393,"Mean occupancy","occ.det","Good (<1.1)",0.787878787878788,1,75.546,"Hadrosauridae"
"58",4,0.967713438010468,"Mean occupancy","occ.det","Good (<1.1)",0.818181818181818,1,72.8,"Hadrosauridae"
"59",5,0.969180251358469,"Mean occupancy","occ.det","Good (<1.1)",0.818181818181818,1,69.756,"Hadrosauridae"
"60",6,0.976603720978158,"Mean occupancy","occ.det","Good (<1.1)",0.848484848484849,1,67.253,"Hadrosauridae"
"61",6,0.507936507936508,"Naive occupancy","Naive",NA,NA,NA,67.253,"Ceratopsidae"
"62",5,0.461538461538462,"Naive occupancy","Naive",NA,NA,NA,69.756,"Ceratopsidae"
"63",4,0.266666666666667,"Naive occupancy","Naive",NA,NA,NA,72.8,"Ceratopsidae"
"64",3,0.5,"Naive occupancy","Naive",NA,NA,NA,75.546,"Ceratopsidae"
"65",2,0.481481481481481,"Naive occupancy","Naive",NA,NA,NA,78.046,"Ceratopsidae"
"66",1,0,"Naive occupancy","Naive",NA,NA,NA,82.096,"Ceratopsidae"
"67",1,0.124700790012303,"Mean detection (LL1)","occ.det",NA,0.0122608218003182,0.341836544549964,82.096,"Ceratopsidae"
"68",2,0.152485066585727,"Mean detection (LL1)","occ.det",NA,0.109487660696163,0.201385207783148,78.046,"Ceratopsidae"
"69",3,0.13436733810154,"Mean detection (LL1)","occ.det",NA,0.108979726058577,0.162738923825607,75.546,"Ceratopsidae"
"70",4,0.0712631570218771,"Mean detection (LL1)","occ.det",NA,0.0441270336548224,0.10532819887233,72.8,"Ceratopsidae"
"71",5,0.16333627877587,"Mean detection (LL1)","occ.det",NA,0.0763549104774294,0.293058989042752,69.756,"Ceratopsidae"
"72",6,0.24491292895188,"Mean detection (LL1)","occ.det",NA,0.186327927618512,0.31056933949838,67.253,"Ceratopsidae"
"73",1,0.203021462416173,"Mean detection (LL2)","occ.det",NA,0.0226472281400028,0.496574223377896,82.096,"Ceratopsidae"
"74",2,0.252372922690052,"Mean detection (LL2)","occ.det",NA,0.176718716182064,0.336823404212792,78.046,"Ceratopsidae"
"75",3,0.226126969475519,"Mean detection (LL2)","occ.det",NA,0.168639670967302,0.289473316763393,75.546,"Ceratopsidae"
"76",4,0.125836146457783,"Mean detection (LL2)","occ.det",NA,0.0773585077529825,0.18614819975193,72.8,"Ceratopsidae"
"77",5,0.265010932617905,"Mean detection (LL2)","occ.det",NA,0.134597182708118,0.439773657913133,69.756,"Ceratopsidae"
"78",6,0.377660930398712,"Mean detection (LL2)","occ.det",NA,0.286916756625478,0.473701499843625,67.253,"Ceratopsidae"
"79",1,0.439684217339239,"Mean detection (LL4)","occ.det",NA,0.0738357323206748,0.77884071641437,82.096,"Ceratopsidae"
"80",2,0.542282559674129,"Mean detection (LL4)","occ.det",NA,0.44311622814342,0.637123790087734,78.046,"Ceratopsidae"
"81",3,0.507474214148751,"Mean detection (LL4)","occ.det",NA,0.423812398124307,0.590123932604417,75.546,"Ceratopsidae"
"82",4,0.335604646124301,"Mean detection (LL4)","occ.det",NA,0.232368732116295,0.450453501319588,72.8,"Ceratopsidae"
"83",5,0.550224202199931,"Mean detection (LL4)","occ.det",NA,0.348852070600934,0.743858741418902,69.756,"Ceratopsidae"
"84",6,0.680858838445146,"Mean detection (LL4)","occ.det",NA,0.595251206736815,0.75886070794495,67.253,"Ceratopsidae"
"85",1,0.760068431085533,"Mean occupancy","occ.det","Good (<1.1)",0.454545454545455,0.93939393939394,82.096,"Ceratopsidae"
"86",2,0.78961532516888,"Mean occupancy","occ.det","Good (<1.1)",0.636363636363636,0.93939393939394,78.046,"Ceratopsidae"
"87",3,0.785389144975104,"Mean occupancy","occ.det","Good (<1.1)",0.636363636363636,0.93939393939394,75.546,"Ceratopsidae"
"88",4,0.793305088084566,"Mean occupancy","occ.det","Good (<1.1)",0.606060606060606,0.96969696969697,72.8,"Ceratopsidae"
"89",5,0.788747056523834,"Mean occupancy","occ.det","Good (<1.1)",0.606060606060606,0.96969696969697,69.756,"Ceratopsidae"
"90",6,0.808859673846173,"Mean occupancy","occ.det","Good (<1.1)",0.636363636363636,1,67.253,"Ceratopsidae"
"91",6,0.428571428571429,"Naive occupancy","Naive",NA,NA,NA,67.253,"Tyrannosauridae"
"92",5,0.230769230769231,"Naive occupancy","Naive",NA,NA,NA,69.756,"Tyrannosauridae"
"93",4,0.266666666666667,"Naive occupancy","Naive",NA,NA,NA,72.8,"Tyrannosauridae"
"94",3,0.272727272727273,"Naive occupancy","Naive",NA,NA,NA,75.546,"Tyrannosauridae"
"95",2,0.555555555555556,"Naive occupancy","Naive",NA,NA,NA,78.046,"Tyrannosauridae"
"96",1,0.5,"Naive occupancy","Naive",NA,NA,NA,82.096,"Tyrannosauridae"
"97",1,0.0513231293311919,"Mean detection (LL1)","occ.det",NA,0.0119184922496491,0.132019207648885,82.096,"Tyrannosauridae"
"98",2,0.0743622673598701,"Mean detection (LL1)","occ.det",NA,0.0457851205149616,0.110700860500582,78.046,"Tyrannosauridae"
"99",3,0.02692851935289,"Mean detection (LL1)","occ.det",NA,0.0171249728620839,0.0390884251085699,75.546,"Tyrannosauridae"
"100",4,0.0164660482476505,"Mean detection (LL1)","occ.det",NA,0.00641109206986379,0.0316929355055563,72.8,"Tyrannosauridae"
"101",5,0.0331244529476317,"Mean detection (LL1)","occ.det",NA,0.00809172389466336,0.0788882878738273,69.756,"Tyrannosauridae"
"102",6,0.0662688860898085,"Mean detection (LL1)","occ.det",NA,0.0399210520435093,0.100448295299468,67.253,"Tyrannosauridae"
"103",1,0.0951507324519461,"Mean detection (LL2)","occ.det",NA,0.0226625642980675,0.231350389878124,82.096,"Tyrannosauridae"
"104",2,0.137444224572546,"Mean detection (LL2)","occ.det",NA,0.0778588026270065,0.214373098442767,78.046,"Tyrannosauridae"
"105",3,0.0524389433245418,"Mean detection (LL2)","occ.det",NA,0.0285364708038226,0.084606693447248,75.546,"Tyrannosauridae"
"106",4,0.0320960227522256,"Mean detection (LL2)","occ.det",NA,0.011987915083651,0.062689494294191,72.8,"Tyrannosauridae"
"107",5,0.0628889071971973,"Mean detection (LL2)","occ.det",NA,0.0156185607163246,0.146239691352406,69.756,"Tyrannosauridae"
"108",6,0.123093329277044,"Mean detection (LL2)","occ.det",NA,0.0694626060625959,0.19253901463116,67.253,"Tyrannosauridae"
"109",1,0.310003702790635,"Mean detection (LL4)","occ.det",NA,0.101097012345146,0.581245758796891,82.096,"Tyrannosauridae"
"110",2,0.419977393241696,"Mean detection (LL4)","occ.det",NA,0.315754618075192,0.527562581898865,78.046,"Tyrannosauridae"
"111",3,0.201866545348511,"Mean detection (LL4)","occ.det",NA,0.137715448706738,0.277115756025286,75.546,"Tyrannosauridae"
"112",4,0.131101213934623,"Mean detection (LL4)","occ.det",NA,0.056526316871766,0.227955226542773,72.8,"Tyrannosauridae"
"113",5,0.228303526689958,"Mean detection (LL4)","occ.det",NA,0.0696446606863785,0.435843570966195,69.756,"Tyrannosauridae"
"114",6,0.389621938071014,"Mean detection (LL4)","occ.det",NA,0.294387919888998,0.490684539616808,67.253,"Tyrannosauridae"
"115",1,0.991300645216037,"Mean occupancy","occ.det","Bad (>1.1)",0.909090909090909,1,82.096,"Tyrannosauridae"
"116",2,0.997702800583089,"Mean occupancy","occ.det","Bad (>1.1)",0.96969696969697,1,78.046,"Tyrannosauridae"
"117",3,0.997099709970998,"Mean occupancy","occ.det","Good (<1.1)",0.96969696969697,1,75.546,"Tyrannosauridae"
"118",4,0.996967878606043,"Mean occupancy","occ.det","Good (<1.1)",0.96969696969697,1,72.8,"Tyrannosauridae"
"119",5,0.996839077847179,"Mean occupancy","occ.det","Bad (>1.1)",0.96969696969697,1,69.756,"Tyrannosauridae"
"120",6,0.99715880678977,"Mean occupancy","occ.det","Bad (>1.1)",0.96969696969697,1,67.253,"Tyrannosauridae"
