"","siteID","colls","temp","prec","DEM"
"172","7056",NA,NA,NA,NA
"173","7056",NA,NA,NA,NA
"174","7056",NA,NA,NA,NA
"175","7056",NA,NA,NA,NA
"176","7056",NA,NA,NA,NA
"177","7056",NA,NA,NA,NA
"178","7056",NA,NA,NA,NA
"179","7056",NA,NA,NA,NA
"180","7056",NA,NA,NA,NA
"181","7056",NA,NA,NA,NA
"182","7056",NA,NA,NA,NA
"183","7056",NA,NA,NA,NA
"184","7056",NA,NA,NA,NA
"185","7056",NA,NA,NA,NA
"186","7056",NA,NA,NA,NA
"187","7056",NA,NA,NA,NA
"188","7056",NA,NA,NA,NA
"189","7056",NA,NA,NA,NA
"190","7056",NA,NA,NA,NA
"191","7056",NA,NA,NA,NA
"192","7056",NA,NA,NA,NA
"193","7056",NA,NA,NA,NA
"194","7056",NA,NA,NA,NA
"195","7056",NA,NA,NA,NA
"196","7056",NA,NA,NA,NA
"197","7056",NA,NA,NA,NA
"198","7056",NA,NA,NA,NA
"199","7056",NA,NA,NA,NA
"200","7056",NA,NA,NA,NA
"201","7056",NA,NA,NA,NA
"202","7056",NA,NA,NA,NA
"203","7056",NA,NA,NA,NA
"204","7056",NA,NA,NA,NA
"205","7056",NA,NA,NA,NA
"206","7056",NA,NA,NA,NA
"207","7056",NA,NA,NA,NA
"208","7056",NA,NA,NA,NA
"209","7056",NA,NA,NA,NA
"210","7056",NA,NA,NA,NA
"211","7056",NA,NA,NA,NA
"212","7056",NA,NA,NA,NA
"213","7056",NA,NA,NA,NA
"214","7056",NA,NA,NA,NA
"215","7056",NA,NA,NA,NA
"216","7056",NA,NA,NA,NA
"217","7056",NA,NA,NA,NA
"218","7056",NA,NA,NA,NA
"219","7056",NA,NA,NA,NA
"220","7056",NA,NA,NA,NA
"221","7056",NA,NA,NA,NA
"222","7056",NA,NA,NA,NA
"223","7056",NA,NA,NA,NA
"224","7056",NA,NA,NA,NA
"225","7056",NA,NA,NA,NA
"226","7056",NA,NA,NA,NA
"227","7056",NA,NA,NA,NA
"228","7056",NA,NA,NA,NA
"229","7056",NA,NA,NA,NA
"230","7056",NA,NA,NA,NA
"231","7056",NA,NA,NA,NA
"232","7056",NA,NA,NA,NA
"233","7056",NA,NA,NA,NA
"234","7056",NA,NA,NA,NA
"235","7057",11898,3.7333333492279,32.75,742.039672851562
"236","7057",14630,3.44166684150696,33.5,776.976745605469
"237","7057",14631,3.44166684150696,33.5,776.976745605469
"238","7057",14632,3.44166684150696,33.5,776.976745605469
"239","7057",14633,3.44166684150696,33.5,776.976745605469
"240","7057",14634,3.44166684150696,33.5,776.976745605469
"241","7057",14635,3.44166684150696,33.5,776.976745605469
"242","7057",14636,3.44166684150696,33.5,776.976745605469
"243","7057",14637,3.44166684150696,33.5,776.976745605469
"244","7057",14638,3.44166684150696,33.5,776.976745605469
"245","7057",47130,3.29999995231628,34.5,843.673217773438
"246","7057",64628,3.45833349227905,33.5833320617676,812.499450683594
"247","7057",168404,3.49999976158142,34.0833320617676,800.531982421875
"248","7057",172371,3.59999990463257,33.8333320617676,800.606201171875
"249","7057",227001,3.15833330154419,34,824.015319824219
"250","7057",NA,NA,NA,NA
"251","7057",NA,NA,NA,NA
"252","7057",NA,NA,NA,NA
"253","7057",NA,NA,NA,NA
"254","7057",NA,NA,NA,NA
"255","7057",NA,NA,NA,NA
"256","7057",NA,NA,NA,NA
"257","7057",NA,NA,NA,NA
"258","7057",NA,NA,NA,NA
"259","7057",NA,NA,NA,NA
"260","7057",NA,NA,NA,NA
"261","7057",NA,NA,NA,NA
"262","7057",NA,NA,NA,NA
"263","7057",NA,NA,NA,NA
"264","7057",NA,NA,NA,NA
"265","7057",NA,NA,NA,NA
"266","7057",NA,NA,NA,NA
"267","7057",NA,NA,NA,NA
"268","7057",NA,NA,NA,NA
"269","7057",NA,NA,NA,NA
"270","7057",NA,NA,NA,NA
"271","7057",NA,NA,NA,NA
"272","7057",NA,NA,NA,NA
"273","7057",NA,NA,NA,NA
"274","7057",NA,NA,NA,NA
"275","7057",NA,NA,NA,NA
"276","7057",NA,NA,NA,NA
"277","7057",NA,NA,NA,NA
"278","7057",NA,NA,NA,NA
"279","7057",NA,NA,NA,NA
"280","7057",NA,NA,NA,NA
"281","7057",NA,NA,NA,NA
"282","7057",NA,NA,NA,NA
"283","7057",NA,NA,NA,NA
"284","7057",NA,NA,NA,NA
"285","7057",NA,NA,NA,NA
"286","7057",NA,NA,NA,NA
"287","7057",NA,NA,NA,NA
"288","7057",NA,NA,NA,NA
"289","7057",NA,NA,NA,NA
"290","7057",NA,NA,NA,NA
"291","7057",NA,NA,NA,NA
"292","7057",NA,NA,NA,NA
"293","7057",NA,NA,NA,NA
"294","7057",NA,NA,NA,NA
"295","7057",NA,NA,NA,NA
"296","7057",NA,NA,NA,NA
"297","7057",NA,NA,NA,NA
"298","7057",NA,NA,NA,NA
"299","7057",NA,NA,NA,NA
"300","7057",NA,NA,NA,NA
"301","7057",NA,NA,NA,NA
"302","7057",NA,NA,NA,NA
"303","7057",NA,NA,NA,NA
"304","7057",NA,NA,NA,NA
"305","7057",NA,NA,NA,NA
"306","7057",NA,NA,NA,NA
"307","7057",NA,NA,NA,NA
"308","7057",NA,NA,NA,NA
"309","7057",NA,NA,NA,NA
"310","7057",NA,NA,NA,NA
"311","7057",NA,NA,NA,NA
"312","7057",NA,NA,NA,NA
"313","7718",157188,5.01666688919067,42.3333320617676,1177.87963867188
"314","7718",167799,3.85000014305115,45.75,1338.64196777344
"315","7718",191308,4.94999980926514,42.75,1181.39184570312
"316","7718",NA,NA,NA,NA
"317","7718",NA,NA,NA,NA
"318","7718",NA,NA,NA,NA
"319","7718",NA,NA,NA,NA
"320","7718",NA,NA,NA,NA
"321","7718",NA,NA,NA,NA
"322","7718",NA,NA,NA,NA
"323","7718",NA,NA,NA,NA
"324","7718",NA,NA,NA,NA
"325","7718",NA,NA,NA,NA
"326","7718",NA,NA,NA,NA
"327","7718",NA,NA,NA,NA
"328","7718",NA,NA,NA,NA
"329","7718",NA,NA,NA,NA
"330","7718",NA,NA,NA,NA
"331","7718",NA,NA,NA,NA
"332","7718",NA,NA,NA,NA
"333","7718",NA,NA,NA,NA
"334","7718",NA,NA,NA,NA
"335","7718",NA,NA,NA,NA
"336","7718",NA,NA,NA,NA
"337","7718",NA,NA,NA,NA
"338","7718",NA,NA,NA,NA
"339","7718",NA,NA,NA,NA
"340","7718",NA,NA,NA,NA
"341","7718",NA,NA,NA,NA
"342","7718",NA,NA,NA,NA
"343","7718",NA,NA,NA,NA
"344","7718",NA,NA,NA,NA
"345","7718",NA,NA,NA,NA
"346","7718",NA,NA,NA,NA
"347","7718",NA,NA,NA,NA
"348","7718",NA,NA,NA,NA
"349","7718",NA,NA,NA,NA
"350","7718",NA,NA,NA,NA
"351","7718",NA,NA,NA,NA
"352","7718",NA,NA,NA,NA
"353","7718",NA,NA,NA,NA
"354","7718",NA,NA,NA,NA
"355","7718",NA,NA,NA,NA
"356","7718",NA,NA,NA,NA
"357","7718",NA,NA,NA,NA
"358","7718",NA,NA,NA,NA
"359","7718",NA,NA,NA,NA
"360","7718",NA,NA,NA,NA
"361","7718",NA,NA,NA,NA
"362","7718",NA,NA,NA,NA
"363","7718",NA,NA,NA,NA
"364","7718",NA,NA,NA,NA
"365","7718",NA,NA,NA,NA
"366","7718",NA,NA,NA,NA
"367","7718",NA,NA,NA,NA
"368","7718",NA,NA,NA,NA
"369","7718",NA,NA,NA,NA
"370","7718",NA,NA,NA,NA
"371","7718",NA,NA,NA,NA
"372","7718",NA,NA,NA,NA
"373","7718",NA,NA,NA,NA
"374","7718",NA,NA,NA,NA
"375","7718",NA,NA,NA,NA
"376","7718",NA,NA,NA,NA
"377","7718",NA,NA,NA,NA
"378","7718",NA,NA,NA,NA
"379","7718",NA,NA,NA,NA
"380","7718",NA,NA,NA,NA
"381","7718",NA,NA,NA,NA
"382","7718",NA,NA,NA,NA
"383","7718",NA,NA,NA,NA
"384","7718",NA,NA,NA,NA
"385","7718",NA,NA,NA,NA
"386","7718",NA,NA,NA,NA
"387","7718",NA,NA,NA,NA
"388","7718",NA,NA,NA,NA
"389","7718",NA,NA,NA,NA
"390","7718",NA,NA,NA,NA
"391","7721",14502,4.90000009536743,33,981.74853515625
"392","7721",52071,4.875,32.5833320617676,973.828857421875
"393","7721",52072,4.875,32.5833320617676,973.828857421875
"394","7721",52076,5,33.0833320617676,976.950744628906
"395","7721",52077,5,33.0833320617676,976.950744628906
"396","7721",52249,5,33.0833320617676,976.950744628906
"397","7721",64787,6.375,32,905.633544921875
"398","7721",74642,4.85833311080933,32.75,979.183837890625
"399","7721",NA,NA,NA,NA
"400","7721",NA,NA,NA,NA
"401","7721",NA,NA,NA,NA
"402","7721",NA,NA,NA,NA
"403","7721",NA,NA,NA,NA
"404","7721",NA,NA,NA,NA
"405","7721",NA,NA,NA,NA
"406","7721",NA,NA,NA,NA
"407","7721",NA,NA,NA,NA
"408","7721",NA,NA,NA,NA
"409","7721",NA,NA,NA,NA
"410","7721",NA,NA,NA,NA
"411","7721",NA,NA,NA,NA
"412","7721",NA,NA,NA,NA
"413","7721",NA,NA,NA,NA
"414","7721",NA,NA,NA,NA
"415","7721",NA,NA,NA,NA
"416","7721",NA,NA,NA,NA
"417","7721",NA,NA,NA,NA
"418","7721",NA,NA,NA,NA
"419","7721",NA,NA,NA,NA
"420","7721",NA,NA,NA,NA
"421","7721",NA,NA,NA,NA
"422","7721",NA,NA,NA,NA
"423","7721",NA,NA,NA,NA
"424","7721",NA,NA,NA,NA
"425","7721",NA,NA,NA,NA
"426","7721",NA,NA,NA,NA
"427","7721",NA,NA,NA,NA
"428","7721",NA,NA,NA,NA
"429","7721",NA,NA,NA,NA
"430","7721",NA,NA,NA,NA
"431","7721",NA,NA,NA,NA
"432","7721",NA,NA,NA,NA
"433","7721",NA,NA,NA,NA
"434","7721",NA,NA,NA,NA
"435","7721",NA,NA,NA,NA
"436","7721",NA,NA,NA,NA
"437","7721",NA,NA,NA,NA
"438","7721",NA,NA,NA,NA
"439","7721",NA,NA,NA,NA
"440","7721",NA,NA,NA,NA
"441","7721",NA,NA,NA,NA
"442","7721",NA,NA,NA,NA
"443","7721",NA,NA,NA,NA
"444","7721",NA,NA,NA,NA
"445","7721",NA,NA,NA,NA
"446","7721",NA,NA,NA,NA
"447","7721",NA,NA,NA,NA
"448","7721",NA,NA,NA,NA
"449","7721",NA,NA,NA,NA
"450","7721",NA,NA,NA,NA
"451","7721",NA,NA,NA,NA
"452","7721",NA,NA,NA,NA
"453","7721",NA,NA,NA,NA
"454","7721",NA,NA,NA,NA
"455","7721",NA,NA,NA,NA
"456","7721",NA,NA,NA,NA
"457","7721",NA,NA,NA,NA
"458","7721",NA,NA,NA,NA
"459","7721",NA,NA,NA,NA
"460","7721",NA,NA,NA,NA
"461","7721",NA,NA,NA,NA
"462","7721",NA,NA,NA,NA
"463","7721",NA,NA,NA,NA
"464","7721",NA,NA,NA,NA
"465","7721",NA,NA,NA,NA
"466","7721",NA,NA,NA,NA
"467","7721",NA,NA,NA,NA
"468","7721",NA,NA,NA,NA
"469","7729",54105,3.95833349227905,31.9166660308838,975.806579589844
"470","7729",152399,3.93333339691162,31.75,916.298828125
"471","7729",180638,3.95833349227905,31.9166660308838,975.806579589844
"472","7729",229474,3.95833349227905,31.9166660308838,975.806579589844
"473","7729",NA,NA,NA,NA
"474","7729",NA,NA,NA,NA
"475","7729",NA,NA,NA,NA
"476","7729",NA,NA,NA,NA
"477","7729",NA,NA,NA,NA
"478","7729",NA,NA,NA,NA
"479","7729",NA,NA,NA,NA
"480","7729",NA,NA,NA,NA
"481","7729",NA,NA,NA,NA
"482","7729",NA,NA,NA,NA
"483","7729",NA,NA,NA,NA
"484","7729",NA,NA,NA,NA
"485","7729",NA,NA,NA,NA
"486","7729",NA,NA,NA,NA
"487","7729",NA,NA,NA,NA
"488","7729",NA,NA,NA,NA
"489","7729",NA,NA,NA,NA
"490","7729",NA,NA,NA,NA
"491","7729",NA,NA,NA,NA
"492","7729",NA,NA,NA,NA
"493","7729",NA,NA,NA,NA
"494","7729",NA,NA,NA,NA
"495","7729",NA,NA,NA,NA
"496","7729",NA,NA,NA,NA
"497","7729",NA,NA,NA,NA
"498","7729",NA,NA,NA,NA
"499","7729",NA,NA,NA,NA
"500","7729",NA,NA,NA,NA
"501","7729",NA,NA,NA,NA
"502","7729",NA,NA,NA,NA
"503","7729",NA,NA,NA,NA
"504","7729",NA,NA,NA,NA
"505","7729",NA,NA,NA,NA
"506","7729",NA,NA,NA,NA
"507","7729",NA,NA,NA,NA
"508","7729",NA,NA,NA,NA
"509","7729",NA,NA,NA,NA
"510","7729",NA,NA,NA,NA
"511","7729",NA,NA,NA,NA
"512","7729",NA,NA,NA,NA
"513","7729",NA,NA,NA,NA
"514","7729",NA,NA,NA,NA
"515","7729",NA,NA,NA,NA
"516","7729",NA,NA,NA,NA
"517","7729",NA,NA,NA,NA
"518","7729",NA,NA,NA,NA
"519","7729",NA,NA,NA,NA
"520","7729",NA,NA,NA,NA
"521","7729",NA,NA,NA,NA
"522","7729",NA,NA,NA,NA
"523","7729",NA,NA,NA,NA
"524","7729",NA,NA,NA,NA
"525","7729",NA,NA,NA,NA
"526","7729",NA,NA,NA,NA
"527","7729",NA,NA,NA,NA
"528","7729",NA,NA,NA,NA
"529","7729",NA,NA,NA,NA
"530","7729",NA,NA,NA,NA
"531","7729",NA,NA,NA,NA
"532","7729",NA,NA,NA,NA
"533","7729",NA,NA,NA,NA
"534","7729",NA,NA,NA,NA
"535","7729",NA,NA,NA,NA
"536","7729",NA,NA,NA,NA
"537","7729",NA,NA,NA,NA
"538","7729",NA,NA,NA,NA
"539","7729",NA,NA,NA,NA
"540","7729",NA,NA,NA,NA
"541","7729",NA,NA,NA,NA
"542","7729",NA,NA,NA,NA
"543","7729",NA,NA,NA,NA
"544","7729",NA,NA,NA,NA
"545","7729",NA,NA,NA,NA
"546","7729",NA,NA,NA,NA
"547","7886",64786,5.375,40.4166679382324,1146.71789550781
"548","7886",71484,5.33333349227905,40.4166679382324,1156.99291992188
"549","7886",167797,5.875,35.5,998.63525390625
"550","7886",NA,NA,NA,NA
"551","7886",NA,NA,NA,NA
"552","7886",NA,NA,NA,NA
"553","7886",NA,NA,NA,NA
"554","7886",NA,NA,NA,NA
"555","7886",NA,NA,NA,NA
"556","7886",NA,NA,NA,NA
"557","7886",NA,NA,NA,NA
"558","7886",NA,NA,NA,NA
"559","7886",NA,NA,NA,NA
"560","7886",NA,NA,NA,NA
"561","7886",NA,NA,NA,NA
"562","7886",NA,NA,NA,NA
"563","7886",NA,NA,NA,NA
"564","7886",NA,NA,NA,NA
"565","7886",NA,NA,NA,NA
"566","7886",NA,NA,NA,NA
"567","7886",NA,NA,NA,NA
"568","7886",NA,NA,NA,NA
"569","7886",NA,NA,NA,NA
"570","7886",NA,NA,NA,NA
"571","7886",NA,NA,NA,NA
"572","7886",NA,NA,NA,NA
"573","7886",NA,NA,NA,NA
"574","7886",NA,NA,NA,NA
"575","7886",NA,NA,NA,NA
"576","7886",NA,NA,NA,NA
"577","7886",NA,NA,NA,NA
"578","7886",NA,NA,NA,NA
"579","7886",NA,NA,NA,NA
"580","7886",NA,NA,NA,NA
"581","7886",NA,NA,NA,NA
"582","7886",NA,NA,NA,NA
"583","7886",NA,NA,NA,NA
"584","7886",NA,NA,NA,NA
"585","7886",NA,NA,NA,NA
"586","7886",NA,NA,NA,NA
"587","7886",NA,NA,NA,NA
"588","7886",NA,NA,NA,NA
"589","7886",NA,NA,NA,NA
"590","7886",NA,NA,NA,NA
"591","7886",NA,NA,NA,NA
"592","7886",NA,NA,NA,NA
"593","7886",NA,NA,NA,NA
"594","7886",NA,NA,NA,NA
"595","7886",NA,NA,NA,NA
"596","7886",NA,NA,NA,NA
"597","7886",NA,NA,NA,NA
"598","7886",NA,NA,NA,NA
"599","7886",NA,NA,NA,NA
"600","7886",NA,NA,NA,NA
"601","7886",NA,NA,NA,NA
"602","7886",NA,NA,NA,NA
"603","7886",NA,NA,NA,NA
"604","7886",NA,NA,NA,NA
"605","7886",NA,NA,NA,NA
"606","7886",NA,NA,NA,NA
"607","7886",NA,NA,NA,NA
"608","7886",NA,NA,NA,NA
"609","7886",NA,NA,NA,NA
"610","7886",NA,NA,NA,NA
"611","7886",NA,NA,NA,NA
"612","7886",NA,NA,NA,NA
"613","7886",NA,NA,NA,NA
"614","7886",NA,NA,NA,NA
"615","7886",NA,NA,NA,NA
"616","7886",NA,NA,NA,NA
"617","7886",NA,NA,NA,NA
"618","7886",NA,NA,NA,NA
"619","7886",NA,NA,NA,NA
"620","7886",NA,NA,NA,NA
"621","7886",NA,NA,NA,NA
"622","7886",NA,NA,NA,NA
"623","7886",NA,NA,NA,NA
"624","7886",NA,NA,NA,NA
"625","7894",14551,3.47499990463257,35.1666679382324,1050.81298828125
"626","7894",14584,3.22500014305115,36,994.185180664062
"627","7894",14602,3.82500004768372,32.0833320617676,1028.31433105469
"628","7894",35251,3.47499990463257,35.1666679382324,1050.81298828125
"629","7894",228827,3.55833339691162,33.6666679382324,974.203674316406
"630","7894",NA,NA,NA,NA
"631","7894",NA,NA,NA,NA
"632","7894",NA,NA,NA,NA
"633","7894",NA,NA,NA,NA
"634","7894",NA,NA,NA,NA
"635","7894",NA,NA,NA,NA
"636","7894",NA,NA,NA,NA
"637","7894",NA,NA,NA,NA
"638","7894",NA,NA,NA,NA
"639","7894",NA,NA,NA,NA
"640","7894",NA,NA,NA,NA
"641","7894",NA,NA,NA,NA
"642","7894",NA,NA,NA,NA
"643","7894",NA,NA,NA,NA
"644","7894",NA,NA,NA,NA
"645","7894",NA,NA,NA,NA
"646","7894",NA,NA,NA,NA
"647","7894",NA,NA,NA,NA
"648","7894",NA,NA,NA,NA
"649","7894",NA,NA,NA,NA
"650","7894",NA,NA,NA,NA
"651","7894",NA,NA,NA,NA
"652","7894",NA,NA,NA,NA
"653","7894",NA,NA,NA,NA
"654","7894",NA,NA,NA,NA
"655","7894",NA,NA,NA,NA
"656","7894",NA,NA,NA,NA
"657","7894",NA,NA,NA,NA
"658","7894",NA,NA,NA,NA
"659","7894",NA,NA,NA,NA
"660","7894",NA,NA,NA,NA
"661","7894",NA,NA,NA,NA
"662","7894",NA,NA,NA,NA
"663","7894",NA,NA,NA,NA
"664","7894",NA,NA,NA,NA
"665","7894",NA,NA,NA,NA
"666","7894",NA,NA,NA,NA
"667","7894",NA,NA,NA,NA
"668","7894",NA,NA,NA,NA
"669","7894",NA,NA,NA,NA
"670","7894",NA,NA,NA,NA
"671","7894",NA,NA,NA,NA
"672","7894",NA,NA,NA,NA
"673","7894",NA,NA,NA,NA
"674","7894",NA,NA,NA,NA
"675","7894",NA,NA,NA,NA
"676","7894",NA,NA,NA,NA
"677","7894",NA,NA,NA,NA
"678","7894",NA,NA,NA,NA
"679","7894",NA,NA,NA,NA
"680","7894",NA,NA,NA,NA
"681","7894",NA,NA,NA,NA
"682","7894",NA,NA,NA,NA
"683","7894",NA,NA,NA,NA
"684","7894",NA,NA,NA,NA
"685","7894",NA,NA,NA,NA
"686","7894",NA,NA,NA,NA
"687","7894",NA,NA,NA,NA
"688","7894",NA,NA,NA,NA
"689","7894",NA,NA,NA,NA
"690","7894",NA,NA,NA,NA
"691","7894",NA,NA,NA,NA
"692","7894",NA,NA,NA,NA
"693","7894",NA,NA,NA,NA
"694","7894",NA,NA,NA,NA
"695","7894",NA,NA,NA,NA
"696","7894",NA,NA,NA,NA
"697","7894",NA,NA,NA,NA
"698","7894",NA,NA,NA,NA
"699","7894",NA,NA,NA,NA
"700","7894",NA,NA,NA,NA
"701","7894",NA,NA,NA,NA
"702","7894",NA,NA,NA,NA
"703","7896",14558,3.82500004768372,30,966.415649414062
"704","7896",14655,3.82500004768372,30,966.415649414062
"705","7896",48628,3.79166674613953,30.6666660308838,963.760192871094
"706","7896",152400,4.17500019073486,29.0833339691162,926.06298828125
"707","7896",152401,4.17500019073486,29.0833339691162,926.06298828125
"708","7896",152402,3.84166669845581,30.25,947.63134765625
"709","7896",170675,4.17500019073486,29.0833339691162,926.06298828125
"710","7896",NA,NA,NA,NA
"711","7896",NA,NA,NA,NA
"712","7896",NA,NA,NA,NA
"713","7896",NA,NA,NA,NA
"714","7896",NA,NA,NA,NA
"715","7896",NA,NA,NA,NA
"716","7896",NA,NA,NA,NA
"717","7896",NA,NA,NA,NA
"718","7896",NA,NA,NA,NA
"719","7896",NA,NA,NA,NA
"720","7896",NA,NA,NA,NA
"721","7896",NA,NA,NA,NA
"722","7896",NA,NA,NA,NA
"723","7896",NA,NA,NA,NA
"724","7896",NA,NA,NA,NA
"725","7896",NA,NA,NA,NA
"726","7896",NA,NA,NA,NA
"727","7896",NA,NA,NA,NA
"728","7896",NA,NA,NA,NA
"729","7896",NA,NA,NA,NA
"730","7896",NA,NA,NA,NA
"731","7896",NA,NA,NA,NA
"732","7896",NA,NA,NA,NA
"733","7896",NA,NA,NA,NA
"734","7896",NA,NA,NA,NA
"735","7896",NA,NA,NA,NA
"736","7896",NA,NA,NA,NA
"737","7896",NA,NA,NA,NA
"738","7896",NA,NA,NA,NA
